"sentence_id","sentence_string","condition","mean_acc","mean_surprisal","normalized_surprisal"
124,"William loaded the cargo onto the boat and Lauren loaded the sack onto the truck .","locative-match-nogap",0.76734693877551,7.66302611865103,0.538438263039429
124,"William loaded the cargo onto the boat and Lauren the truck with the sack .","locative-mismatch-gap",0.532467532467532,8.94717309474945,0.673456801862454
125,"William loaded the cargo onto the boat and Lauren loaded the sack onto the truck .","locative-match-nogap",0.845238095238095,7.66302611865103,0.538438263039429
125,"William loaded the cargo onto the boat and Lauren loaded the truck with the sack .","locative-mismatch-nogap",0.783549783549784,8.14025253802538,0.581680307289647
126,"Brandon sprinkled salt over the meat and Alyssa sugar over the cake .","locative-match-gap",0.714285714285714,9.40925193914714,0.631141860266773
126,"William loaded the cargo onto the boat and Lauren loaded the truck with the sack .","locative-mismatch-nogap",0.761904761904762,8.14025253802538,0.581680307289647
127,"Brandon sprinkled salt over the meat and Alyssa sugar over the cake .","locative-match-gap",0.793650793650794,9.40925193914714,0.631141860266773
127,"Brandon sprinkled salt over the meat and Alyssa the cake with sugar .","locative-mismatch-gap",0.714285714285714,9.65803723545888,0.695676761044995
128,"Brandon sprinkled salt over the meat and Alyssa sprinkled sugar over the cake .","locative-match-nogap",0.857142857142857,8.34387471360554,0.54945145138381
128,"Brandon sprinkled salt over the meat and Alyssa the cake with sugar .","locative-mismatch-gap",0.7,9.65803723545888,0.695676761044995
129,"Brandon sprinkled salt over the meat and Alyssa sprinkled sugar over the cake .","locative-match-nogap",0.844155844155844,8.34387471360554,0.54945145138381
129,"Brandon sprinkled salt over the meat and Alyssa sprinkled the cake with sugar .","locative-mismatch-nogap",0.751020408163265,8.94974129054961,0.608228870963667
130,"Brandon sprinkled salt over the meat and Alyssa sprinkled the cake with sugar .","locative-mismatch-nogap",0.785714285714286,8.94974129054961,0.608228870963667
130,"Ryan sprayed disinfectant on the tables and Kayla pesticide on the flowers .","locative-match-gap",0.706122448979592,10.2567602877433,0.630913770086162
131,"Ryan sprayed disinfectant on the tables and Kayla pesticide on the flowers .","locative-match-gap",0.55952380952381,10.2567602877433,0.630913770086162
131,"Ryan sprayed disinfectant on the tables and Kayla the flowers with pesticide .","locative-mismatch-gap",0.614718614718615,10.3075210910577,0.670787135225295
132,"Ryan sprayed disinfectant on the tables and Kayla sprayed pesticide on the flowers .","locative-match-nogap",0.817142857142857,8.91106295585632,0.54638088561974
132,"Ryan sprayed disinfectant on the tables and Kayla the flowers with pesticide .","locative-mismatch-gap",0.619047619047619,10.3075210910577,0.670787135225295
133,"Ryan sprayed disinfectant on the tables and Kayla sprayed pesticide on the flowers .","locative-match-nogap",0.871428571428571,8.91106295585632,0.54638088561974
133,"Ryan sprayed disinfectant on the tables and Kayla sprayed the flowers with pesticide .","locative-mismatch-nogap",0.779220779220779,9.37185018828937,0.573549544232302
134,"John piled the pillows on the bed and Abigail the cushions on the sofa .","locative-match-gap",0.733766233766234,8.11996371275745,0.591797085100405
134,"Ryan sprayed disinfectant on the tables and Kayla sprayed the flowers with pesticide .","locative-mismatch-nogap",0.792207792207792,9.37185018828937,0.573549544232302
135,"John piled the pillows on the bed and Abigail the cushions on the sofa .","locative-match-gap",0.688311688311688,8.11996371275745,0.591797085100405
135,"John piled the pillows on the bed and Abigail the sofa with cushions .","locative-mismatch-gap",0.542857142857143,9.22862755508894,0.667254155000639
136,"John piled the pillows on the bed and Abigail piled the cushions on the sofa .","locative-match-nogap",0.813852813852814,7.15784637711477,0.491329725484484
136,"John piled the pillows on the bed and Abigail the sofa with cushions .","locative-mismatch-gap",0.345238095238095,9.22862755508894,0.667254155000639
137,"John piled the pillows on the bed and Abigail piled the cushions on the sofa .","locative-match-nogap",0.841269841269841,7.15784637711477,0.491329725484484
137,"John piled the pillows on the bed and Abigail piled the sofa with cushions .","locative-mismatch-nogap",0.771428571428571,8.15187474006476,0.557197573057854
138,"John piled the pillows on the bed and Abigail piled the sofa with cushions .","locative-mismatch-nogap",0.814285714285714,8.15187474006476,0.557197573057854
138,"Zachary scattered flower seeds over his front yard and Brianna garbage over her backyard .","locative-match-gap",0.702857142857143,10.089639321963,0.666602369360058
139,"Zachary scattered flower seeds over his front yard and Brianna garbage over her backyard .","locative-match-gap",0.614285714285714,10.089639321963,0.666602369360058
139,"Zachary scattered flower seeds over his front yard and Brianna her backyard with garbage .","locative-mismatch-gap",0.642857142857143,9.93648968537648,0.667849104356615
140,"Zachary scattered flower seeds over his front yard and Brianna her backyard with garbage .","locative-mismatch-gap",0.493506493506494,9.93648968537648,0.667849104356615
140,"Zachary scattered flower seeds over his front yard and Brianna scattered garbage over her backyard .","locative-match-nogap",0.677551020408163,8.95790358632803,0.579824494317459
141,"Zachary scattered flower seeds over his front yard and Brianna scattered garbage over her backyard .","locative-match-nogap",0.821428571428571,8.95790358632803,0.579824494317459
141,"Zachary scattered flower seeds over his front yard and Brianna scattered her backyard with garbage .","locative-mismatch-nogap",0.774891774891775,9.55045772343874,0.616610321109863
142,"David stuffed the coins into his pocket and Olivia the bills into her purse .","locative-match-gap",0.718614718614719,8.1661871433258,0.604944964619793
142,"Zachary scattered flower seeds over his front yard and Brianna scattered her backyard with garbage .","locative-mismatch-nogap",0.825396825396825,9.55045772343874,0.616610321109863
143,"David stuffed the coins into his pocket and Olivia her purse with the bills .","locative-mismatch-gap",0.714285714285714,8.43633852005005,0.623028085130802
143,"David stuffed the coins into his pocket and Olivia the bills into her purse .","locative-match-gap",0.761904761904762,8.1661871433258,0.604944964619793
144,"David stuffed the coins into his pocket and Olivia her purse with the bills .","locative-mismatch-gap",0.614285714285714,8.43633852005005,0.623028085130802
144,"David stuffed the coins into his pocket and Olivia stuffed the bills into her purse .","locative-match-nogap",0.87012987012987,6.64884532988071,0.473434849934272
145,"David stuffed the coins into his pocket and Olivia stuffed her purse with the bills .","locative-mismatch-nogap",0.718367346938775,7.37247315049171,0.536207632635757
145,"David stuffed the coins into his pocket and Olivia stuffed the bills into her purse .","locative-match-nogap",0.818181818181818,6.64884532988071,0.473434849934272
146,"David stuffed the coins into his pocket and Olivia stuffed her purse with the bills .","locative-mismatch-nogap",0.880952380952381,7.37247315049171,0.536207632635757
