"sentence_id","sentence_string","condition","mean_acc","mean_surprisal","normalized_surprisal","weight_first","weight_last","weight_sum"
298,"Austin promised a banquet to the team and Sydney a bonus to the crew .","dative-match-gap",0.877551020408163,9.10613834063212,1.07935500790056,14.030553866261,10.8386075075999,12.4345806869304
299,"Austin promised the team a banquet and Sydney the crew a bonus .","dative-match-gap",0.612244897959184,10.3263178788699,1.22878311118884,13.8673436091844,12.3456210312193,13.1064823202019
300,"Austin promised a banquet to the team and Sydney the crew a bonus .","dative-mismatch-gap",0.657142857142857,9.96785809312548,1.2154279538807,14.0306290409155,12.5581521843184,13.2943906126169
301,"Austin promised the team a banquet and Sydney a bonus to the crew .","dative-mismatch-gap",0.702380952380952,10.0068117039544,1.19117895387993,13.8672886764037,11.9951216532542,12.931205164829
302,"Dylan mailed the catalogues to the buyers and Destiny the brochures to the clients .","dative-match-gap",0.75,10.1031367778778,1.02762086320444,15.7803073255502,9.58950612240066,12.6849067239754
303,"Dylan mailed the buyers the catalogues and Destiny the clients the brochures .","dative-match-gap",0.86734693877551,12.0741304755211,1.30566607859959,15.8501868275433,10.4212871856639,13.1357370066036
304,"Dylan mailed the catalogues to the buyers and Destiny the clients the brochures .","dative-mismatch-gap",0.591836734693878,11.9467944545405,1.30165192177058,15.7805383897475,12.92890749142,14.3547229405837
305,"Dylan mailed the buyers the catalogues and Destiny the brochures to the clients .","dative-mismatch-gap",0.704761904761905,11.4875480149473,1.26011691448791,15.8498731126883,11.2949158999682,13.5723945063283
306,"Ethan rented the house to the family and Morgan the room to the couple .","dative-match-gap",0.752380952380952,8.19640142122904,1.07367083048689,14.7011518782027,9.07880527044376,11.8899785743232
307,"Ethan rented the family the house and Morgan the couple the room .","dative-match-gap",0.488095238095238,10.0602803046887,1.38598748563236,14.9294085121825,10.3451210894147,12.6372648007986
308,"Ethan rented the house to the family and Morgan the couple the room .","dative-mismatch-gap",0.561224489795918,9.28798166343144,1.2758038924032,14.7011628658725,11.804477742159,13.2528203040157
309,"Ethan rented the family the house and Morgan the room to the couple .","dative-mismatch-gap",0.612244897959184,9.34396874904633,1.29518253611929,14.928955696309,10.4373533173934,12.6831545068512
310,"Benjamin tossed his wallet to his girlfriend and Jennifer her bag to her boyfriend .","dative-match-gap",0.653061224489796,8.05202344258626,0.823534611857523,14.6937949871197,8.84921119273635,11.771503089928
311,"Benjamin tossed his girlfriend his wallet and Jennifer her boyfriend her bag .","dative-match-gap",0.647619047619048,9.77409102366521,0.931874945824718,14.7864209160098,9.72362693807169,12.2550239270408
312,"Benjamin tossed his wallet to his girlfriend and Jennifer her boyfriend her bag .","dative-mismatch-gap",0.654761904761905,9.09594752107348,0.918976704975733,14.6937736695323,11.1775634812173,12.9356685753748
313,"Benjamin tossed his girlfriend his wallet and Jennifer her bag to her boyfriend .","dative-mismatch-gap",0.76530612244898,9.0877423627036,0.915339431491622,14.78623515703,9.80592339243488,12.2960792747324
314,"Noah sold his bike to his neighbor and Jasmine her car to her roommate .","dative-match-gap",0.76530612244898,8.64768692950408,0.859134906332837,13.9998210697734,9.59827421322166,11.7990476414975
315,"Noah sold his neighbor his bike and Jasmine her roommate her car .","dative-match-gap",0.612244897959184,9.9778802475104,0.927214410755284,14.1450308276871,8.5108799741499,11.3279554009185
316,"Noah sold his bike to his neighbor and Jasmine her roommate her car .","dative-mismatch-gap",0.628571428571429,9.49989949273212,0.938693629524518,14.0000063650032,10.1050536761974,12.0525300206003
317,"Noah sold his neighbor his bike and Jasmine her car to her roommate .","dative-mismatch-gap",0.738095238095238,9.25446637081248,0.901399086217786,14.1442280049551,9.87089992642317,12.0075639656891
318,"Samuel read the letter to his father and Haley the poem to her mother .","dative-match-gap",0.845238095238095,7.55054516792297,0.894623990115303,13.6807359883715,7.20769138040258,10.4442136843871
319,"Samuel read his father the letter and Haley her mother the poem .","dative-match-gap",0.755102040816326,8.80538234343896,1.01451785536932,13.9735107190377,8.56926884654683,11.2713897827923
320,"Samuel read the letter to his father and Haley her mother the poem .","dative-mismatch-gap",0.663265306122449,8.97628034864153,1.05013537326062,13.6809891003072,11.966795637908,12.8238923691076
321,"Samuel read his father the letter and Haley the poem to her mother .","dative-mismatch-gap",0.79047619047619,8.35329951558794,1.05333747711501,13.9726721682419,8.15227780768915,11.0624749879655
322,"Robert offered a discount to the customer and Julia a refund to the guest .","dative-match-gap",0.819047619047619,8.40429062843323,0.98875268151183,12.6533206869969,10.5641660718993,11.6087433794481
323,"Robert offered the customer a discount and Julia the guest a refund .","dative-match-gap",0.797619047619048,9.40970743619479,1.11773670257873,12.8408690930219,8.83299352271462,10.8369313078683
324,"Robert offered a discount to the customer and Julia the guest a refund .","dative-mismatch-gap",0.775510204081633,9.21714900221143,1.12092095440271,12.6535917598987,9.8955430521775,11.2745674060381
325,"Robert offered the customer a discount and Julia a refund to the guest .","dative-mismatch-gap",0.63265306122449,9.16158366203308,1.09447361295225,12.8400212011423,12.4550494400268,12.6475353205845
326,"Nathan threw a ball to the boy and Kaitlyn a Frisbee to the dog .","dative-match-gap",0.673469387755102,8.65233262199908,0.944569468885133,12.5728431907481,9.28498845298225,10.9289158218652
327,"Nathan threw the boy a ball and Kaitlyn the dog a Frisbee .","dative-match-gap",0.685714285714286,9.5862020556815,1.09983264847058,13.0467097939328,10.3618417731619,11.7042757835474
328,"Nathan threw a ball to the boy and Kaitlyn the dog a Frisbee .","dative-mismatch-gap",0.69047619047619,9.39801927978572,1.10663389584581,12.5726716457167,12.0850118781759,12.3288417619463
329,"Nathan threw the boy a ball and Kaitlyn a Frisbee to the dog .","dative-mismatch-gap",0.755102040816326,9.6050506343932,1.0602159893817,13.047001841473,10.3409924428474,11.6939971421602
330,"Cameron told the story to his friends and Nicole the news to her parents .","dative-match-gap",0.755102040816326,7.59102889696757,0.984709823653046,11.5673041687884,9.07797995873364,10.322642063761
331,"Cameron told his friends the story and Nicole her parents the news .","dative-match-gap",0.653061224489796,8.769698876601,1.17924847021374,11.797035098727,8.96719195599638,10.3821135273617
332,"Cameron told the story to his friends and Nicole her parents the news .","dative-mismatch-gap",0.647619047619048,8.40687307289669,1.08265793290932,11.5675326877384,11.6325206734083,11.6000266805733
333,"Cameron told his friends the story and Nicole the news to her parents .","dative-mismatch-gap",0.797619047619048,8.12447563239506,1.11768706462479,11.7963831118106,8.87522296308064,10.3358030374456
334,"Kevin taught English to the adults and Amanda Spanish to the children .","dative-match-gap",0.833333333333333,7.98501751285333,0.870161178690667,13.1317073871375,6.93929189319766,10.0354996401676
335,"Kevin taught the adults English and Amanda the children Spanish .","dative-match-gap",0.785714285714286,9.91821995648471,1.14820295051021,13.5192483517168,8.85795934781843,11.1886038497676
336,"Kevin taught English to the adults and Amanda the children Spanish .","dative-mismatch-gap",0.581632653061224,9.38973783453306,1.13675304505009,13.130573395029,11.845117209262,12.4878453021455
337,"Kevin taught the adults English and Amanda Spanish to the children .","dative-mismatch-gap",0.761904761904762,9.45395487546921,1.05514915264661,13.5214538318478,7.66847742976619,10.594965630807
